### GO term enrichment for convergent genes in whole body samples when mapped to different ref transcriptomes (see ms)
# GO.ID	= GO term ID
# GO_desc = GO term description	
# toTbi_GSEA = Gene set enrichment p-value when mapped to Timema bartmani
# toTte_GSEA = Gene set enrichment p-value when mapped to Timema tahoe	
# toTce_GSEA = Gene set enrichment p-value when mapped to Timema cristinae
# toTms_GSEA = Gene set enrichment p-value when mapped to Timema monikensis
# toTps_GSEA = Gene set enrichment p-value when mapped to Timema poppensis
# toTdi_GSEA = Gene set enrichment p-value when mapped to Timema douglasi
# toTcm_GSEA = Gene set enrichment p-value when mapped to Timema californicum
# toTsi_GSEA = Gene set enrichment p-value when mapped to Timema shepardi
# toTpa_GSEA = Gene set enrichment p-value when mapped to Timema podura
# toTge_GSEA = Gene set enrichment p-value when mapped to Timema genevievae
# median_GSEA = Median gene set enrichment p-value across species references
GO.ID	GO_desc	toTbi_GSEA	toTsi_GSEA	toTce_GSEA	toTms_GSEA	toTps_GSEA	toTcm_GSEA	toTte_GSEA	toTdi_GSEA	toTge_GSEA	toTpa_GSEA	median_GSEA
GO:0018993	somatic sex determination	0.3469	0.44176	0.6763	0.72843	0.29226	0.66873	0.30103	0.22331	0.62929	0.70384	0.535525
GO:0048663	neuron fate commitment	0.5275	0.6485	0.7693	0.82887	0.54355	0.75504	0.25618	0.50584	0.15692	0.39864	0.535525
GO:0035262	gonad morphogenesis	0.5806	0.51386	0.4392	0.46852	0.70544	0.50034	0.35861	0.55744	0.58161	0.60392	0.53565
GO:0048730	epidermis morphogenesis	NA	NA	NA	NA	0.52441	NA	NA	0.54706	NA	NA	0.535735
GO:2000738	positive regulation of stem cell differentiation	NA	NA	0.7297	0.34255	NA	NA	NA	NA	NA	NA	0.536125
GO:0051346	negative regulation of hydrolase activity	0.1838	0.94335	0.8176	0.793	0.49426	0.80644	0.19674	0.51601	0.50189	0.55636	0.536185
GO:0048209	"regulation of vesicle targeting, to, from or within Golgi"	0.4655	0.79934	0.6114	0.34641	0.42807	0.79905	0.71467	0.54945	0.52361	0.51642	0.53653
GO:0008089	anterograde axonal transport	0.3673	0.92739	0.4353	0.45869	0.63491	0.93658	0.17568	0.53253	0.57002	0.54056	0.536545
GO:0046148	pigment biosynthetic process	0.5546	0.54118	0.0995	0.0549	0.53194	0.46363	0.52656	0.80861	0.91942	0.85999	0.53656
GO:0031452	negative regulation of heterochromatin assembly	0.3636	0.70906	0.1441	0.47853	0.59549	0.70874	0.63617	0.45104	0.26384	0.63025	0.53701
GO:0045798	negative regulation of chromatin assembly or disassembly	0.3636	0.70906	0.1441	0.47853	0.59549	0.70874	0.63617	0.45104	0.26384	0.63025	0.53701
GO:0015909	long-chain fatty acid transport	0.5443	0.53045	0.3698	0.72846	NA	0.18176	0.70562	NA	0.2067	0.72354	0.537375
GO:0001558	regulation of cell growth	0.6273	0.14553	0.5551	0.43816	0.58048	0.17924	0.56302	0.63663	0.51978	0.23514	0.53744
GO:0006839	mitochondrial transport	0.7611	0.2042	0.8109	0.80056	0.43158	0.10271	0.64346	0.64868	0.04616	0.0796	0.53752
GO:0009161	ribonucleoside monophosphate metabolic process	0.7709	0.31999	0.2385	0.43256	0.71215	0.40788	0.8975	0.44491	0.63059	0.70534	0.53775
GO:0019101	female somatic sex determination	0.5816	0.43348	0.3356	0.76621	0.49459	0.46303	0.6026	0.444	0.86874	0.82311	0.538095
GO:0032886	regulation of microtubule-based process	0.5931	0.45164	0.6276	0.62427	0.36818	0.36165	0.48435	0.30607	0.72824	0.6698	0.538725
GO:0016486	peptide hormone processing	0.973	0.76439	0.2711	0.30062	0.14448	0.36735	0.83132	0.15331	0.7164	0.71053	0.53894
GO:0007144	female meiosis I	0.4621	0.51631	0.4625	0.56187	0.95634	0.64964	0.43838	0.64103	0.78498	0.24016	0.53909
GO:0035285	appendage segmentation	0.3905	0.42434	0.876	0.75713	0.78508	0.41811	0.28452	0.76094	0.40498	0.65496	0.53965
GO:0036011	imaginal disc-derived leg segmentation	0.3905	0.42434	0.876	0.75713	0.78508	0.41811	0.28452	0.76094	0.40498	0.65496	0.53965
GO:0010002	cardioblast differentiation	0.556	0.20581	0.6506	0.65253	0.49807	0.46905	0.527	0.54227	0.58924	0.53714	0.539705
GO:1902882	regulation of response to oxidative stress	0.4793	0.60213	0.8707	0.75685	0.26749	0.70582	0.64548	0.42439	0.36592	0.38831	0.540715
GO:0043405	regulation of MAP kinase activity	0.4523	0.38253	0.5415	0.51538	0.76486	0.41392	0.55631	0.68283	0.53996	0.58492	0.54073
GO:0042441	eye pigment metabolic process	0.4815	0.63221	0.0845	0.05113	0.57026	0.51157	0.41968	0.75513	0.9268	0.8761	0.540915
GO:0043324	pigment metabolic process involved in developmental pigmentation	0.4815	0.63221	0.0845	0.05113	0.57026	0.51157	0.41968	0.75513	0.9268	0.8761	0.540915
GO:0043474	pigment metabolic process involved in pigmentation	0.4815	0.63221	0.0845	0.05113	0.57026	0.51157	0.41968	0.75513	0.9268	0.8761	0.540915
GO:0010830	regulation of myotube differentiation	0.1938	0.9622	0.5795	0.72329	0.59014	0.99265	0.25754	0.5027	0.25614	0.27231	0.5411
GO:0060142	regulation of syncytium formation by plasma membrane fusion	0.1938	0.9622	0.5795	0.72329	0.59014	0.99265	0.25754	0.5027	0.25614	0.27231	0.5411
GO:1901739	regulation of myoblast fusion	0.1938	0.9622	0.5795	0.72329	0.59014	0.99265	0.25754	0.5027	0.25614	0.27231	0.5411
GO:0008103	oocyte microtubule cytoskeleton polarization	0.1261	0.68994	0.3469	0.1994	0.813	0.75669	0.14564	0.39318	0.9399	0.75688	0.54156
GO:0006508	proteolysis	0.6728	0.88857	0.5495	0.57291	0.28788	0.53422	0.49949	0.35463	0.59585	0.47227	0.54186
GO:0000303	response to superoxide	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0000305	response to oxygen radical	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0006801	superoxide metabolic process	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0019430	removal of superoxide radicals	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0071450	cellular response to oxygen radical	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0071451	cellular response to superoxide	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0098869	cellular oxidant detoxification	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:1990748	cellular detoxification	NA	NA	0.6275	0.72334	0.54204	NA	0.96379	0.46855	0.30123	0.44279	0.54204
GO:0072522	purine-containing compound biosynthetic process	0.5125	0.24786	0.6242	0.03784	0.45799	0.43634	0.63141	0.62391	0.73114	0.57197	0.542235
GO:0006817	phosphate ion transport	0.5783	0.36605	0.5063	0.43851	0.80945	0.29346	0.38839	0.81867	0.92197	0.7544	0.5423
GO:0045787	positive regulation of cell cycle	0.5735	0.33418	0.7653	0.46781	0.3962	0.43225	0.51175	0.86111	0.67567	0.76593	0.542625
GO:0035212	cell competition in a multicellular organism	0.7375	0.76441	0.2326	0.65428	0.1908	0.50455	0.5808	0.15935	0.67974	0.20965	0.542675
GO:0007300	ovarian nurse cell to oocyte transport	0.247	0.39184	0.6526	0.79327	0.56324	0.52312	0.28256	0.49152	0.98871	0.85622	0.54318
GO:1903035	negative regulation of response to wounding	0.6246	0.31528	0.3839	0.87693	0.4621	0.28961	0.72871	0.36961	0.84412	0.83245	0.54335
GO:0006726	eye pigment biosynthetic process	0.5511	0.63221	0.1064	0.06451	0.53609	0.51157	0.47388	0.78929	0.92603	0.92056	0.543595
GO:0009966	regulation of signal transduction	0.5346	0.03762	0.3776	0.58811	0.1081	0.21595	0.56496	0.57208	0.81306	0.55272	0.54366
GO:0001707	mesoderm formation	0.1382	0.94782	0.5382	0.54953	0.8958	0.79404	0.13658	0.99719	0.36304	0.41166	0.543865
GO:0002440	production of molecular mediator of immune response	0.4805	0.82583	0.581	0.66054	0.47823	0.59545	0.27951	0.1691	0.75861	0.50731	0.544155
GO:0002775	antimicrobial peptide production	0.4805	0.82583	0.581	0.66054	0.47823	0.59545	0.27951	0.1691	0.75861	0.50731	0.544155
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.4805	0.82583	0.581	0.66054	0.47823	0.59545	0.27951	0.1691	0.75861	0.50731	0.544155
GO:0048679	regulation of axon regeneration	0.5627	0.52508	0.4707	0.58336	0.55509	0.43619	0.63905	0.53328	0.66771	0.32244	0.544185
GO:0070570	regulation of neuron projection regeneration	0.5627	0.52508	0.4707	0.58336	0.55509	0.43619	0.63905	0.53328	0.66771	0.32244	0.544185
GO:0051155	positive regulation of striated muscle cell differentiation	NA	0.31777	0.6351	0.73869	NA	0.31042	NA	NA	0.53234	0.55677	0.544555
GO:0060298	positive regulation of sarcomere organization	NA	0.31777	0.6351	0.73869	NA	0.31042	NA	NA	0.53234	0.55677	0.544555
GO:0051239	regulation of multicellular organismal process	0.5882	0.44805	0.5684	0.52095	0.46593	0.48304	0.80349	0.22587	0.76736	0.64032	0.544675
GO:0030588	pseudocleavage	0.3856	0.54893	0.8926	0.94826	0.09486	0.49323	0.54085	0.14746	0.85485	0.8898	0.54489
GO:0030589	pseudocleavage involved in syncytial blastoderm formation	0.3856	0.54893	0.8926	0.94826	0.09486	0.49323	0.54085	0.14746	0.85485	0.8898	0.54489
GO:0060148	positive regulation of posttranscriptional gene silencing	NA	0.90013	0.5057	0.58417	0.38562	0.83928	NA	0.62444	0.33664	0.34257	0.544935
GO:0007389	pattern specification process	0.4465	0.33168	0.5837	0.22832	0.71884	0.40639	0.74819	0.71447	0.62943	0.50648	0.54509
GO:0032785	"negative regulation of DNA-templated transcription, elongation"	0.6195	0.57557	0.3813	0.46101	0.6538	0.61586	0.53563	0.46525	0.55413	0.53665	0.54539
GO:0001748	optic lobe placode development	0.6543	0.81164	0.8157	0.67708	0.36972	0.52293	0.56804	0.32514	0.33155	0.2734	0.545485
GO:0030723	ovarian fusome organization	0.1297	0.57582	0.6946	0.51572	0.26634	0.67546	0.10062	0.0601	0.81184	0.75148	0.54577
GO:0015914	phospholipid transport	0.578	0.6182	0.5436	0.40584	0.23851	0.91011	0.58921	0.5495	0.37691	0.20073	0.54655
GO:0031033	myosin filament organization	0.3237	0.63784	0.8787	0.86941	0.7746	0.3764	0.31892	0.59936	0.49395	0.27238	0.546655
GO:2000331	regulation of terminal button organization	0.1986	0.48801	0.3676	0.6135	0.85207	0.33098	0.30335	0.78319	0.76658	0.60542	0.546715
GO:0050848	regulation of calcium-mediated signaling	0.8537	0.44382	0.3763	0.26116	0.74488	0.37214	0.90328	0.93035	0.61578	0.47798	0.54688
GO:0002090	regulation of receptor internalization	0.516	0.28942	0.3238	0.57851	NA	0.30971	0.60018	NA	0.7917	0.87303	0.547255
GO:0002092	positive regulation of receptor internalization	0.516	0.28942	0.3238	0.57851	NA	0.30971	0.60018	NA	0.7917	0.87303	0.547255
GO:0006895	Golgi to endosome transport	0.1409	0.6174	0.6858	0.83994	NA	0.60679	0.14843	NA	0.48801	0.47516	0.5474
GO:0048609	multicellular organismal reproductive process	0.6217	0.62266	0.5524	0.24616	0.51307	0.71739	0.54284	0.58245	0.22901	0.10176	0.54762
GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	0.153	0.76611	0.574	0.65951	0.49621	0.5213	0.14183	0.36011	0.84148	0.95851	0.54765
GO:0009913	epidermal cell differentiation	0.1881	0.71241	0.8527	0.85725	0.21001	0.62685	0.09929	0.31871	0.74226	0.47009	0.54847
GO:0034453	microtubule anchoring	0.2737	NA	NA	NA	0.82362	NA	0.25704	0.87595	NA	NA	0.54866
GO:2001020	regulation of response to DNA damage stimulus	0.8552	0.48655	0.0995	0.49748	0.4573	0.233	0.89369	0.62282	0.60005	0.81022	0.548765
GO:0016333	morphogenesis of follicular epithelium	0.6222	0.55863	0.7058	0.82357	0.5399	0.49154	0.61228	0.29579	0.44611	0.36088	0.549265
GO:0008088	axo-dendritic transport	0.2288	0.53363	0.5462	0.55331	0.61173	0.59909	0.16973	0.53375	0.84553	0.80316	0.549755
GO:0045571	negative regulation of imaginal disc growth	0.5262	0.57389	0.3106	0.42408	0.22585	0.72014	0.50616	0.64119	0.94839	0.84857	0.550045
GO:0060147	regulation of posttranscriptional gene silencing	0.8204	0.9169	0.317	0.44461	0.22801	0.70411	0.82535	0.5358	0.26389	0.56455	0.550175
GO:0048135	female germ-line cyst formation	0.5375	0.25831	0.6461	0.83661	0.56302	0.36442	0.57569	0.42582	0.75609	0.51607	0.55026
GO:2000425	regulation of apoptotic cell clearance	0.6615	0.46678	0.5948	0.48962	0.53729	0.35979	0.61005	0.54127	0.5964	0.56024	0.550755
GO:2000427	positive regulation of apoptotic cell clearance	0.6615	0.46678	0.5948	0.48962	0.53729	0.35979	0.61005	0.54127	0.5964	0.56024	0.550755
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	0.9821	0.50568	0.5854	0.49017	0.67901	0.51651	0.97823	0.59437	0.07605	0.27956	0.550955
GO:0007309	oocyte axis specification	0.2846	0.25468	0.8142	0.75052	0.70361	0.30399	0.26996	0.50635	0.73167	0.59566	0.551005
GO:0009608	response to symbiont	0.6618	0.85304	0.2243	0.27121	0.4175	0.8404	0.65197	0.76642	0.45058	0.40483	0.551275
GO:0007254	JNK cascade	0.6537	0.44956	0.3226	0.68124	0.75487	0.23222	0.74192	0.86093	0.14586	0.11468	0.55163
GO:0035217	labial disc development	NA	NA	0.5395	0.55497	NA	NA	NA	NA	0.59498	0.5485	0.551735
GO:0035221	genital disc pattern formation	NA	NA	0.5395	0.55497	NA	NA	NA	NA	0.59498	0.5485	0.551735
GO:0035224	genital disc anterior/posterior pattern formation	NA	NA	0.5395	0.55497	NA	NA	NA	NA	0.59498	0.5485	0.551735
GO:0050879	multicellular organismal movement	0.4628	NA	0.504	0.66139	0.60028	NA	0.42084	0.64309	NA	NA	0.55214
GO:0050881	musculoskeletal movement	0.4628	NA	0.504	0.66139	0.60028	NA	0.42084	0.64309	NA	NA	0.55214
GO:2000737	negative regulation of stem cell differentiation	0.6995	0.40556	0.3401	0.38726	0.15063	0.71561	0.71487	0.22818	0.85334	0.85485	0.55253
GO:0016441	posttranscriptional gene silencing	0.579	0.52614	0.2629	0.36965	0.45423	0.20491	0.5975	0.63715	0.78153	0.61846	0.55257
GO:0035194	posttranscriptional gene silencing by RNA	0.579	0.52614	0.2629	0.36965	0.45423	0.20491	0.5975	0.63715	0.78153	0.61846	0.55257
GO:0051307	meiotic chromosome separation	0.5222	0.80122	0.2821	0.40297	0.70235	0.90953	0.35034	0.64907	0.4951	0.58364	0.55292
GO:0008104	protein localization	0.81	0.6788	0.3646	0.31047	0.23205	0.54232	0.72737	0.16419	0.56381	0.63916	0.553065
GO:0045931	positive regulation of mitotic cell cycle	0.5601	0.04723	0.8322	0.7635	0.23417	0.05853	0.54604	0.75681	0.47177	0.58565	0.55307
GO:0000768	syncytium formation by plasma membrane fusion	0.5019	0.75942	0.5114	0.44205	0.62743	0.66718	0.49908	0.54473	0.56152	0.64475	0.553125
GO:0006949	syncytium formation	0.5019	0.75942	0.5114	0.44205	0.62743	0.66718	0.49908	0.54473	0.56152	0.64475	0.553125
GO:0007520	myoblast fusion	0.5019	0.75942	0.5114	0.44205	0.62743	0.66718	0.49908	0.54473	0.56152	0.64475	0.553125
GO:0051607	defense response to virus	0.4513	0.63011	0.8626	0.72797	0.42209	0.19031	0.71505	0.53794	0.56844	0.49146	0.55319
GO:0006360	transcription from RNA polymerase I promoter	0.5646	0.19405	0.3694	0.49703	0.82446	0.06941	0.57862	0.82517	0.63327	0.54213	0.553365
GO:0016049	cell growth	0.2232	0.54701	0.667	0.47948	0.56011	0.26906	0.63463	0.56811	0.7539	0.36476	0.55356
GO:0048599	oocyte development	0.399	0.34316	0.7824	0.68353	0.71526	0.3783	0.42363	0.41717	0.91577	0.8187	0.55358
GO:0045476	nurse cell apoptotic process	0.572	0.45175	0.6929	0.73702	0.3355	0.19652	0.53536	0.71445	0.51811	0.7743	0.55368
GO:0051962	positive regulation of nervous system development	0.5343	0.47004	0.5731	0.29754	0.4548	0.60791	0.62333	0.67693	0.5847	0.24743	0.5537
GO:0031401	positive regulation of protein modification process	0.8794	0.16953	0.4868	0.4251	0.78774	0.10061	0.82991	0.87716	0.62113	0.42017	0.553965
GO:0007541	"sex determination, primary response to X:A ratio"	0.4353	0.59763	0.3151	0.51132	0.40046	0.62585	0.45912	0.64507	0.78812	0.77128	0.554475
GO:0006633	fatty acid biosynthetic process	0.6076	0.72127	0.5015	0.39383	0.87012	0.88585	0.37245	0.91812	0.389	0.40568	0.55455
GO:0009259	ribonucleotide metabolic process	0.566	0.38248	0.295	0.05233	0.80115	0.47462	0.69564	0.54369	0.90385	0.91248	0.554845
GO:0048644	muscle organ morphogenesis	0.7758	0.5563	0.4512	0.5136	0.55364	0.61042	0.77204	0.42935	NA	NA	0.55497
GO:0042743	hydrogen peroxide metabolic process	0.937	0.34669	0.285	0.55271	0.59426	0.54021	0.94196	0.4518	0.55871	0.56915	0.55571
GO:0007020	microtubule nucleation	NA	NA	0.5344	0.57705	NA	NA	NA	NA	NA	NA	0.555725
GO:0035089	establishment of apical/basal cell polarity	0.2542	0.52808	0.7412	0.60282	0.23996	0.67822	0.34729	0.32865	0.78825	0.58362	0.55585
GO:0030177	positive regulation of Wnt signaling pathway	0.495	0.81345	0.5086	0.70974	0.42425	0.58228	0.62883	0.5297	0.34189	0.60906	0.55599
GO:0042686	regulation of cardioblast cell fate specification	0.3122	0.23829	0.5164	0.59558	0.60247	0.74586	0.32384	0.42516	0.71669	0.76489	0.55599
GO:0051890	regulation of cardioblast differentiation	0.3122	0.23829	0.5164	0.59558	0.60247	0.74586	0.32384	0.42516	0.71669	0.76489	0.55599
GO:1905207	regulation of cardiocyte differentiation	0.3122	0.23829	0.5164	0.59558	0.60247	0.74586	0.32384	0.42516	0.71669	0.76489	0.55599
GO:2000043	regulation of cardiac cell fate specification	0.3122	0.23829	0.5164	0.59558	0.60247	0.74586	0.32384	0.42516	0.71669	0.76489	0.55599
GO:0035017	cuticle pattern formation	0.5544	0.65854	0.8932	0.73031	0.39891	0.35096	0.51281	0.28986	0.55842	0.9395	0.55641
GO:0051046	regulation of secretion	0.5395	0.85446	0.8058	0.71185	0.51339	0.92763	0.41134	0.53718	0.46827	0.57357	0.556535
GO:2001021	negative regulation of response to DNA damage stimulus	NA	0.73838	0.3753	0.37472	NA	0.7381	NA	NA	NA	NA	0.5567
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	0.6301	0.45442	0.5812	0.56131	0.57213	0.40474	0.55272	0.7926	0.50847	0.32731	0.557015
GO:0051984	positive regulation of chromosome segregation	0.6301	0.45442	0.5812	0.56131	0.57213	0.40474	0.55272	0.7926	0.50847	0.32731	0.557015
GO:1901970	positive regulation of mitotic sister chromatid separation	0.6301	0.45442	0.5812	0.56131	0.57213	0.40474	0.55272	0.7926	0.50847	0.32731	0.557015
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	0.6301	0.45442	0.5812	0.56131	0.57213	0.40474	0.55272	0.7926	0.50847	0.32731	0.557015
GO:1905820	positive regulation of chromosome separation	0.6301	0.45442	0.5812	0.56131	0.57213	0.40474	0.55272	0.7926	0.50847	0.32731	0.557015
GO:0010647	positive regulation of cell communication	0.5609	0.39689	0.876	0.54383	0.55474	0.56137	0.54329	0.66536	0.87226	0.43341	0.55782
GO:0023056	positive regulation of signaling	0.5609	0.39689	0.876	0.54383	0.55474	0.56137	0.54329	0.66536	0.87226	0.43341	0.55782
GO:0006163	purine nucleotide metabolic process	0.6489	0.30066	0.2235	0.03563	0.82807	0.37114	0.77542	0.46716	0.79163	0.75473	0.55803
GO:0007444	imaginal disc development	0.2467	0.73636	0.2074	0.14299	0.94545	0.58058	0.40201	0.97935	0.77257	0.5356	0.55809
GO:0006739	NADP metabolic process	0.8104	0.59925	0.3037	0.479	0.51702	0.61526	0.73633	0.66357	0.36715	0.42125	0.558135
GO:0050774	negative regulation of dendrite morphogenesis	0.4774	0.85684	0.5333	0.58345	0.31041	0.9017	0.49495	0.33483	0.62358	0.62896	0.558375
GO:2000171	negative regulation of dendrite development	0.4774	0.85684	0.5333	0.58345	0.31041	0.9017	0.49495	0.33483	0.62358	0.62896	0.558375
GO:0009914	hormone transport	0.4926	0.75618	0.6247	0.25673	0.47936	0.91971	0.35821	0.40572	0.83764	0.80764	0.55865
GO:0043200	response to amino acid	0.5438	0.63737	0.8133	0.96795	0.71269	0.56566	0.55199	0.33527	0.37395	0.38011	0.558825
GO:0071230	cellular response to amino acid stimulus	0.5438	0.63737	0.8133	0.96795	0.71269	0.56566	0.55199	0.33527	0.37395	0.38011	0.558825
GO:0019693	ribose phosphate metabolic process	0.5688	0.43579	0.4291	0.09274	0.85495	0.5491	0.79094	0.52122	0.86813	0.90449	0.55895
GO:0046552	photoreceptor cell fate commitment	0.5119	0.55511	0.6663	0.71943	0.56313	0.66171	0.24373	0.56814	0.18459	0.45926	0.55912
GO:0034773	histone H4-K20 trimethylation	0.5166	NA	0.3798	0.60197	NA	NA	0.68604	NA	0.40699	0.68072	0.559285
GO:2000370	positive regulation of clathrin-dependent endocytosis	0.5957	0.37111	0.914	0.84038	0.25997	0.32027	0.52445	0.23105	0.86724	0.82072	0.560075
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.8647	0.53355	0.5679	0.57346	0.56523	0.5567	0.49236	0.71956	0.49241	0.39461	0.560965
GO:1901186	positive regulation of ERBB signaling pathway	0.8647	0.53355	0.5679	0.57346	0.56523	0.5567	0.49236	0.71956	0.49241	0.39461	0.560965
GO:0043052	thermotaxis	0.7451	0.58965	0.557	0.25127	0.74003	0.5624	0.73894	0.40367	0.41938	0.55958	0.56099
GO:1900073	regulation of neuromuscular synaptic transmission	0.9245	0.53343	0.49	0.35883	0.5221	0.58964	0.85925	0.49576	0.68571	0.76102	0.561535
GO:0034472	snRNA 3'-end processing	0.2247	0.41428	0.6197	0.62381	0.83181	0.50341	0.10801	0.81591	0.2187	0.81255	0.561555
GO:2001136	negative regulation of endocytic recycling	0.7371	0.49394	0.6499	0.51128	0.72093	0.50556	0.66792	0.61275	0.38455	0.49734	0.562015
GO:0042761	very long-chain fatty acid biosynthetic process	0.5606	0.70928	0.564	0.56021	0.59849	0.71165	0.56783	0.44217	0.14495	0.28744	0.5623
GO:0007447	imaginal disc pattern formation	0.5101	0.58919	0.3868	0.5233	0.92631	0.55279	0.37012	0.88413	0.68536	0.57229	0.56254
GO:0042752	regulation of circadian rhythm	0.2682	0.90899	0.2245	0.1582	0.5831	0.82296	0.25854	0.7144	0.64835	0.54249	0.562795
GO:0048808	male genitalia morphogenesis	0.2782	0.66923	0.4141	0.45786	0.85644	0.66914	0.33277	0.8507	0.41	0.73031	0.5635
GO:0090598	male anatomical structure morphogenesis	0.2782	0.66923	0.4141	0.45786	0.85644	0.66914	0.33277	0.8507	0.41	0.73031	0.5635
GO:0061099	negative regulation of protein tyrosine kinase activity	0.9774	0.56623	0.545	0.45644	0.72864	0.56112	0.97322	0.75055	0.15486	0.48607	0.563675
GO:0035215	genital disc development	0.3804	0.54504	0.4704	0.58196	0.93156	0.85933	0.32342	0.95809	0.54562	0.87473	0.56379
GO:0035303	regulation of dephosphorylation	0.5907	0.84886	0.4803	0.53739	0.68248	0.83026	0.49516	0.68252	0.17116	0.41215	0.564045
GO:0002520	immune system development	0.9036	0.53516	0.4853	0.4582	0.29578	0.59429	0.80398	0.29943	0.94036	0.80321	0.564725
GO:0048534	hematopoietic or lymphoid organ development	0.9036	0.53516	0.4853	0.4582	0.29578	0.59429	0.80398	0.29943	0.94036	0.80321	0.564725
GO:0007412	axon target recognition	0.7488	0.19673	0.4362	0.50011	0.58653	0.23165	0.76659	0.60671	0.54318	0.73096	0.564855
GO:0042327	positive regulation of phosphorylation	0.813	0.1313	0.5436	0.58676	0.82259	0.06033	0.74491	0.8854	0.43175	0.22148	0.56518
