### GO term enrichment for convergent genes in leg samples when mapped to different ref transcriptomes (see ms)
# GO.ID	= GO term ID
# GO_desc = GO term description	
# toTbi_GSEA = Gene set enrichment p-value when mapped to Timema bartmani
# toTte_GSEA = Gene set enrichment p-value when mapped to Timema tahoe	
# toTce_GSEA = Gene set enrichment p-value when mapped to Timema cristinae
# toTms_GSEA = Gene set enrichment p-value when mapped to Timema monikensis
# toTps_GSEA = Gene set enrichment p-value when mapped to Timema poppensis
# toTdi_GSEA = Gene set enrichment p-value when mapped to Timema douglasi
# toTcm_GSEA = Gene set enrichment p-value when mapped to Timema californicum
# toTsi_GSEA = Gene set enrichment p-value when mapped to Timema shepardi
# toTpa_GSEA = Gene set enrichment p-value when mapped to Timema podura
# toTge_GSEA = Gene set enrichment p-value when mapped to Timema genevievae
# median_GSEA = Median gene set enrichment p-value across species references
GO.ID	GO_desc	toTpa_GSEA	toTge_GSEA	toTms_GSEA	toTte_GSEA	toTdi_GSEA	toTps_GSEA	toTcm_GSEA	toTsi_GSEA	toTce_GSEA	toTbi_GSEA	median_GSEA
GO:0042330	taxis	0.8359	0.70197	0.76626	0.12023	0.79881	0.82329	0.33825	0.28526	0.28742	0.27626	0.52011
GO:0010564	regulation of cell cycle process	0.8059	0.48837	0.94188	0.55194	0.1497	0.04554	0.27173	0.33322	0.74846	0.94109	0.520155
GO:1900073	regulation of neuromuscular synaptic transmission	0.5919	0.52255	0.43427	0.82499	0.42819	0.26111	0.51782	0.55404	0.45008	0.80349	0.520185
GO:0010883	regulation of lipid storage	0.5372	0.57543	0.50322	0.05787	0.55959	0.66324	0.1949	0.14747	0.59169	0.23002	0.52021
GO:0097190	apoptotic signaling pathway	0.5419	0.58648	0.78454	0.49857	0.61032	0.39358	0.2496	0.19996	0.47156	0.68406	0.520235
GO:0006726	eye pigment biosynthetic process	0.393	0.50803	0.51483	0.08183	0.6461	0.91573	0.92894	0.84528	0.52571	0.29161	0.52027
GO:0019991	septate junction assembly	0.6572	0.50009	0.67967	0.0669	0.14686	0.18127	0.79378	0.94976	0.54082	0.24156	0.520455
GO:0006379	mRNA cleavage	0.7837	0.84632	0.08891	0.78324	0.92068	0.81111	0.16715	0.03755	0.25787	0.20429	0.520555
GO:0030307	positive regulation of cell growth	0.6097	0.55534	0.5186	0.63297	0.17656	0.511	0.25739	0.22031	0.57246	0.52381	0.521205
GO:0050778	positive regulation of immune response	0.851	0.70271	0.60928	0.77909	0.2549	0.39798	0.26496	0.28235	0.44627	0.5973	0.521785
GO:0031117	positive regulation of microtubule depolymerization	NA	NA	0.55222	NA	NA	NA	0.43151	0.71643	0.49151	NA	0.521865
GO:1901881	positive regulation of protein depolymerization	NA	NA	0.55222	NA	NA	NA	0.43151	0.71643	0.49151	NA	0.521865
GO:0043549	regulation of kinase activity	0.7218	0.7146	0.4897	0.07396	0.43994	0.33272	0.61317	0.60531	0.5541	0.18186	0.5219
GO:0055081	anion homeostasis	NA	NA	0.77474	0.74978	0.04086	0.03921	0.19223	0.29422	0.78467	0.80215	0.522
GO:0035171	lamellocyte differentiation	0.8174	0.47531	0.31271	0.9714	0.76036	0.56958	0.22988	0.15719	0.26322	0.97655	0.522445
GO:0042387	plasmatocyte differentiation	0.8174	0.47531	0.31271	0.9714	0.76036	0.56958	0.22988	0.15719	0.26322	0.97655	0.522445
GO:0007442	hindgut morphogenesis	0.7024	0.63963	0.6956	0.55783	0.43192	0.41266	0.26575	0.07575	0.76579	0.48904	0.523435
GO:0061525	hindgut development	0.7024	0.63963	0.6956	0.55783	0.43192	0.41266	0.26575	0.07575	0.76579	0.48904	0.523435
GO:0046008	"regulation of female receptivity, post-mating"	0.1328	0.14443	0.76948	0.44299	0.53325	0.514	0.91133	0.90075	0.87726	0.43513	0.523625
GO:0071407	cellular response to organic cyclic compound	0.2358	0.20836	0.40285	0.59917	0.45461	0.4156	0.93771	0.74656	0.77371	0.59289	0.52375
GO:0046671	negative regulation of retinal cell programmed cell death	0.5452	0.57866	0.56466	0.60728	0.25986	0.10751	0.41725	0.5024	0.43696	0.61974	0.5238
GO:0046673	negative regulation of compound eye retinal cell programmed cell death	0.5452	0.57866	0.56466	0.60728	0.25986	0.10751	0.41725	0.5024	0.43696	0.61974	0.5238
GO:0009725	response to hormone	0.3774	0.35905	0.92969	0.4354	0.26306	0.19621	0.91719	0.84445	0.85735	0.61232	0.52386
GO:0006911	"phagocytosis, engulfment"	0.7221	0.7676	0.75746	0.28616	0.2392	0.63253	0.41541	0.36696	0.72343	0.35386	0.52397
GO:0006261	DNA-dependent DNA replication	0.6386	0.84231	0.50767	0.12891	0.54067	0.63327	0.60852	0.44713	0.30322	0.37955	0.52417
GO:0043652	engulfment of apoptotic cell	0.4916	0.5571	0.80138	0.30985	0.76195	0.74667	0.06299	0.09376	0.82843	0.3104	0.52435
GO:0006879	cellular iron ion homeostasis	0.5255	0.64682	0.43079	0.51549	0.63761	0.53233	0.52347	0.54329	0.42282	0.50199	0.524485
GO:0051126	negative regulation of actin nucleation	NA	NA	NA	NA	NA	NA	0.76886	0.28011	NA	NA	0.524485
GO:0009072	aromatic amino acid family metabolic process	0.8804	0.79823	0.61129	0.25353	0.46275	0.58691	0.28976	0.42612	0.85223	0.33246	0.52483
GO:0046148	pigment biosynthetic process	0.4778	0.5721	0.90649	0.29055	0.32267	0.41147	0.68991	0.61944	0.86061	0.4555	0.52495
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.988	0.97794	0.85522	0.52391	0.31479	0.52608	0.57239	0.24285	0.48398	0.15221	0.524995
GO:0035329	hippo signaling	0.4765	0.2372	0.72937	0.0592	0.7453	0.77782	0.50418	0.54591	0.85745	0.27077	0.525045
GO:0032870	cellular response to hormone stimulus	0.4705	0.45043	0.9344	0.45163	0.28876	0.21619	0.92015	0.91765	0.86476	0.57974	0.52512
GO:0010035	response to inorganic substance	0.4227	0.61971	0.47446	0.18714	0.74168	0.65289	0.52256	0.68864	0.52845	0.20112	0.525505
GO:0032869	cellular response to insulin stimulus	0.5227	0.466	0.61509	0.26202	0.13542	0.15075	0.77083	0.74975	0.61213	0.52911	0.525905
GO:0051495	positive regulation of cytoskeleton organization	0.4843	0.34964	0.58869	0.51718	0.41155	0.53483	0.61475	0.46046	0.67146	0.72919	0.526005
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.3855	0.35912	0.42647	0.52528	0.77825	0.81993	0.71126	0.73009	0.27131	0.52722	0.52625
GO:0032486	Rap protein signal transduction	0.5503	0.57589	0.32218	0.64932	0.57236	0.20186	0.45209	0.50297	0.2986	0.65772	0.526635
GO:0007464	R3/R4 cell fate commitment	0.8311	0.85189	0.59375	0.22702	0.48276	0.44553	0.48147	0.40825	0.57096	0.63668	0.52686
GO:0007265	Ras protein signal transduction	0.9779	0.91563	0.29463	0.50861	0.68264	0.54563	0.29752	0.2931	0.1213	0.82003	0.52712
GO:0032940	secretion by cell	0.7173	0.58077	0.90164	0.23042	0.54496	0.36404	0.32046	0.20357	0.74786	0.50979	0.527375
GO:0003007	heart morphogenesis	0.5324	0.62275	0.32438	0.52441	0.11931	0.27513	0.83546	0.69676	0.24219	0.62145	0.528405
GO:0033043	regulation of organelle organization	0.9898	0.57304	0.49902	0.24057	0.53833	0.16849	0.74319	0.51865	0.51733	0.60307	0.52849
GO:0042157	lipoprotein metabolic process	0.7265	0.78045	0.94366	0.47131	0.0305	0.03594	0.08429	0.11569	0.90889	0.58569	0.5285
GO:0006537	glutamate biosynthetic process	0.479	0.40528	NA	NA	NA	NA	0.57876	0.59057	NA	NA	0.52888
GO:0043650	dicarboxylic acid biosynthetic process	0.479	0.40528	NA	NA	NA	NA	0.57876	0.59057	NA	NA	0.52888
GO:0031589	cell-substrate adhesion	0.4664	0.7513	0.10688	0.06764	0.86133	0.87288	0.59154	0.59786	0.42878	0.05674	0.52897
GO:0051716	cellular response to stimulus	0.8173	0.79447	0.8833	0.42425	0.38723	0.63377	0.17343	0.11229	0.78141	0.23389	0.52901
GO:0031647	regulation of protein stability	0.5695	0.25849	0.32943	0.19842	0.74172	0.92286	0.60679	0.88834	0.44884	0.48864	0.52907
GO:0048682	sprouting of injured axon	0.5753	0.50442	0.83887	0.55398	0.12599	0.14699	0.12999	0.14266	0.8389	0.56553	0.5292
GO:0045475	locomotor rhythm	0.6286	0.77608	0.20205	0.84913	0.36575	0.49015	0.20801	0.14232	0.56978	0.89142	0.529965
GO:0001522	pseudouridine synthesis	NA	NA	0.27874	0.51727	0.61999	0.23284	0.90591	0.58567	0.14059	0.54284	0.530055
GO:0000412	histone peptidyl-prolyl isomerization	0.3756	0.38095	0.02376	0.6794	NA	NA	0.71377	0.73317	0.17508	0.73092	0.530175
GO:0002682	regulation of immune system process	0.7137	0.5164	0.81987	0.64719	0.30359	0.66104	0.31698	0.20242	0.34981	0.54398	0.53019
GO:0001178	regulation of transcriptional start site selection at RNA polymerase II promoter	0.0956	0.02964	0.72284	0.70628	0.7802	0.80443	0.15957	0.0557	0.6117	0.4487	0.5302
GO:0016049	cell growth	0.7026	0.5014	0.46066	0.56033	0.77382	0.94368	0.50757	0.42791	0.55326	0.4408	0.530415
GO:1902667	regulation of axon guidance	0.6079	0.41171	0.2067	0.7744	0.52151	0.55393	0.53941	0.3438	0.1781	0.89292	0.53046
GO:1902275	regulation of chromatin organization	0.8436	0.61779	0.41433	0.46967	0.49068	0.25117	0.64008	0.57056	0.25191	0.80153	0.53062
GO:0042220	response to cocaine	0.5399	0.43167	0.52215	0.59406	0.55813	0.67437	0.09795	0.17948	0.42745	0.72284	0.531025
GO:0051188	cofactor biosynthetic process	0.2042	0.5846	0.95336	0.28639	0.26379	0.47787	0.87675	0.80401	0.83447	0.25067	0.531235
GO:0009152	purine ribonucleotide biosynthetic process	0.6521	0.82626	0.94925	0.41068	0.24986	0.26483	0.66263	0.25772	0.93453	0.31459	0.53139
GO:0034641	cellular nitrogen compound metabolic process	0.8226	0.99476	0.66202	0.21993	0.31583	0.29326	0.83152	0.40175	0.85954	0.07121	0.531885
GO:0016318	ommatidial rotation	0.9447	0.86937	0.39603	0.90823	0.51634	0.3902	0.54778	0.21856	0.36256	0.88563	0.53206
GO:0022404	molting cycle process	0.8674	0.63205	0.43319	0.68885	0.1666	0.16199	0.07842	0.05705	0.66124	0.93634	0.53262
GO:0031452	negative regulation of heterochromatin assembly	0.9943	0.98573	NA	NA	0.3534	0.45817	0.51346	0.55188	NA	NA	0.53267
GO:0045798	negative regulation of chromatin assembly or disassembly	0.9943	0.98573	NA	NA	0.3534	0.45817	0.51346	0.55188	NA	NA	0.53267
GO:0051052	regulation of DNA metabolic process	0.5806	0.95145	0.60521	0.25148	0.28414	0.48527	0.37562	0.98888	0.68131	0.2326	0.532935
GO:0061025	membrane fusion	0.3868	0.19706	0.50108	0.42965	0.65627	0.56483	0.60331	0.37036	0.86465	0.72947	0.532955
GO:0006807	nitrogen compound metabolic process	0.738	0.8618	0.61953	0.17073	0.34627	0.29191	0.80802	0.44742	0.81622	0.19013	0.533475
GO:0043649	dicarboxylic acid catabolic process	0.5172	0.65149	0.51705	NA	0.79917	0.78231	0.41108	0.50964	0.5502	NA	0.5337
GO:0001933	negative regulation of protein phosphorylation	0.545	0.60942	0.30988	0.26844	0.56503	0.33022	0.55219	0.44567	0.52366	0.61554	0.53433
GO:0042326	negative regulation of phosphorylation	0.545	0.60942	0.30988	0.26844	0.56503	0.33022	0.55219	0.44567	0.52366	0.61554	0.53433
GO:0008347	glial cell migration	0.9086	0.84706	0.44306	0.21294	0.6946	0.86439	0.62113	0.44758	0.15968	0.38697	0.534355
GO:0051155	positive regulation of striated muscle cell differentiation	0.3832	0.30269	0.55273	0.67233	0.47746	0.51641	0.62366	0.61808	0.35315	0.75228	0.53457
GO:0060298	positive regulation of sarcomere organization	0.3832	0.30269	0.55273	0.67233	0.47746	0.51641	0.62366	0.61808	0.35315	0.75228	0.53457
GO:0044257	cellular protein catabolic process	0.95	0.94741	0.59131	0.50079	0.06964	0.20704	0.29438	0.16653	0.80425	0.56874	0.534765
GO:0051445	regulation of meiotic cell cycle	0.7767	0.49034	0.56314	0.25522	0.56211	0.58013	0.58448	0.50759	0.44833	0.16822	0.53485
GO:0018149	peptide cross-linking	0.5243	0.5354	0.75941	0.68561	0.4314	0.42527	NA	NA	0.75475	NA	0.5354
GO:0007617	mating behavior	0.575	0.52369	0.34074	0.40106	0.65564	0.64954	0.53943	0.65944	0.53169	0.44846	0.53556
GO:0035007	regulation of melanization defense response	0.1806	0.52406	0.55191	0.47413	0.68683	0.71152	0.22406	0.41284	0.80202	0.5473	0.53568
GO:0008104	protein localization	0.457	0.08659	0.20073	0.30901	0.98056	0.98801	0.99128	0.93305	0.30614	0.61447	0.535735
GO:0034470	ncRNA processing	0.4525	0.91877	0.48293	0.62243	0.31789	0.58991	0.71602	0.67027	0.12261	0.3366	0.53642
GO:0070328	triglyceride homeostasis	0.5082	0.42913	0.42578	0.28558	0.65379	0.58629	0.58889	0.56494	0.44217	0.67515	0.53657
GO:0008064	regulation of actin polymerization or depolymerization	0.8368	0.65407	0.42626	0.29831	0.50186	0.5346	0.80328	0.36701	0.64308	0.53869	0.536645
GO:0030832	regulation of actin filament length	0.8368	0.65407	0.42626	0.29831	0.50186	0.5346	0.80328	0.36701	0.64308	0.53869	0.536645
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.7946	0.81569	0.61878	0.11042	0.25521	0.11189	0.94425	0.87651	0.4552	0.17843	0.53699
GO:0010996	response to auditory stimulus	0.4929	0.42215	0.27382	0.807	0.58157	0.65284	0.64743	0.58411	0.41082	0.35797	0.537235
GO:0001748	optic lobe placode development	0.8037	0.57144	0.66597	0.09508	0.48602	0.50304	0.58794	0.62029	0.49186	0.4545	0.53724
GO:0090158	endoplasmic reticulum membrane organization	0.743	0.7412	0.65983	0.53775	0.05045	0.09922	0.07782	0.01311	0.55715	0.53775	0.53775
GO:0002237	response to molecule of bacterial origin	0.7612	0.7514	0.55663	0.87494	0.42686	0.43394	0.51897	0.51666	0.51848	0.90029	0.5378
GO:0050794	regulation of cellular process	0.4934	0.58237	0.47719	0.27621	0.71355	0.79196	0.19703	0.68222	0.72893	0.04712	0.537885
GO:0009966	regulation of signal transduction	0.987	0.97679	0.57376	0.34848	0.79759	0.65115	0.43954	0.3073	0.44022	0.50212	0.53794
GO:0070373	negative regulation of ERK1 and ERK2 cascade	0.9441	0.49192	0.53436	0.66942	NA	NA	0.36024	0.36013	0.54234	0.73326	0.53835
GO:0072175	epithelial tube formation	0.4714	0.49176	NA	NA	0.5874	0.67637	NA	NA	NA	NA	0.53958
GO:0046844	micropyle formation	0.4168	0.52579	0.68987	0.5535	0.361	0.3642	0.65542	0.30453	0.76294	0.55438	0.539645
GO:0032989	cellular component morphogenesis	0.9976	0.80744	0.84966	0.22577	0.19106	0.60882	0.47067	0.40207	0.73612	0.41515	0.539745
GO:0051656	establishment of organelle localization	0.4675	0.16817	0.68863	0.39018	0.42373	0.61692	0.59314	0.66427	0.83751	0.48655	0.539845
GO:0032535	regulation of cellular component size	0.7651	0.52591	0.17759	0.51644	0.55445	0.67173	0.74091	0.30878	0.11173	0.63639	0.54018
GO:0006750	glutathione biosynthetic process	NA	NA	NA	NA	NA	NA	0.52467	0.55575	NA	NA	0.54021
GO:0098656	anion transmembrane transport	0.6025	0.57452	0.35418	0.47266	0.52183	0.55894	0.55876	0.30344	0.59948	0.43883	0.540295
GO:1902117	positive regulation of organelle assembly	0.4999	0.40225	0.62955	0.74752	0.41174	0.45238	0.58784	0.58193	0.39182	0.67118	0.540915
GO:0000165	MAPK cascade	0.9905	0.83415	0.09069	0.21358	0.63037	0.55875	0.54799	0.12639	0.05848	0.53434	0.541165
GO:0023014	signal transduction by protein phosphorylation	0.9905	0.83415	0.09069	0.21358	0.63037	0.55875	0.54799	0.12639	0.05848	0.53434	0.541165
GO:0043242	negative regulation of protein complex disassembly	0.446	0.91003	0.88238	0.4118	0.86724	0.59963	0.48361	0.45773	0.87059	0.38751	0.54162
GO:1901880	negative regulation of protein depolymerization	0.446	0.91003	0.88238	0.4118	0.86724	0.59963	0.48361	0.45773	0.87059	0.38751	0.54162
GO:0019226	transmission of nerve impulse	0.4573	0.45994	0.62413	NA	NA	NA	NA	NA	0.6279	NA	0.542035
GO:0035637	multicellular organismal signaling	0.4573	0.45994	0.62413	NA	NA	NA	NA	NA	0.6279	NA	0.542035
GO:0051646	mitochondrion localization	0.3487	0.49908	0.99724	0.29928	0.91087	0.95062	0.34129	0.58608	0.98045	0.40158	0.54258
GO:0048699	generation of neurons	0.9944	0.99542	0.973	0.34222	0.58229	0.41877	0.5031	0.4879	0.86725	0.39589	0.542695
GO:0007349	cellularization	0.5683	0.70578	0.82869	0.36256	0.34502	0.51775	0.48611	0.67973	0.60383	0.221	0.543025
GO:0032411	positive regulation of transporter activity	0.6451	0.90696	0.43849	0.39821	0.93776	0.79563	0.30009	0.51754	0.56867	0.28748	0.543105
GO:0032414	positive regulation of ion transmembrane transporter activity	0.6451	0.90696	0.43849	0.39821	0.93776	0.79563	0.30009	0.51754	0.56867	0.28748	0.543105
GO:0007591	"molting cycle, chitin-based cuticle"	0.8043	0.73739	0.41246	0.74835	0.15094	0.14412	0.09141	0.39782	0.6918	0.67434	0.5434
GO:0042303	molting cycle	0.8043	0.73739	0.41246	0.74835	0.15094	0.14412	0.09141	0.39782	0.6918	0.67434	0.5434
GO:0071907	determination of digestive tract left/right asymmetry	0.9084	0.59342	0.34366	0.48141	0.49398	0.48313	0.82313	0.70249	0.45238	0.7757	0.5437
GO:0000212	meiotic spindle organization	0.5378	0.25521	0.64375	0.04714	0.55014	0.62046	0.37946	0.56229	0.57453	0.08866	0.54397
GO:0033619	membrane protein proteolysis	0.7937	0.95349	0.4264	0.7557	0.54201	0.57774	0.53537	0.53944	0.54599	0.39285	0.544
GO:0051261	protein depolymerization	0.4206	0.66404	0.42408	0.39842	0.79957	0.7736	0.76353	0.79895	0.42315	0.3205	0.54406
GO:0035152	"regulation of tube architecture, open tracheal system"	0.5976	0.49196	0.30617	0.70201	0.22813	0.16619	0.84595	0.86252	0.61588	0.16815	0.54478
GO:0002803	positive regulation of antibacterial peptide production	0.463	0.75906	0.77518	0.40467	0.71551	0.50516	0.05491	0.27439	0.62476	0.5848	0.54498
GO:0006963	positive regulation of antibacterial peptide biosynthetic process	0.463	0.75906	0.77518	0.40467	0.71551	0.50516	0.05491	0.27439	0.62476	0.5848	0.54498
GO:0061448	connective tissue development	0.7314	0.77208	0.41889	0.5422	0.284	0.31323	0.83092	0.80366	0.42803	0.54796	0.54508
GO:0045176	apical protein localization	0.6953	0.44373	0.62206	0.4689	0.40773	0.62955	0.90404	0.86902	0.32439	0.43991	0.54548
GO:0071375	cellular response to peptide hormone stimulus	0.5634	0.50258	0.74565	0.26202	0.18976	0.2094	0.85011	0.80686	0.74283	0.52911	0.546255
GO:1901653	cellular response to peptide	0.5634	0.50258	0.74565	0.26202	0.18976	0.2094	0.85011	0.80686	0.74283	0.52911	0.546255
GO:0051051	negative regulation of transport	0.4151	0.47978	0.72336	0.48989	0.12619	0.14782	0.74617	0.60281	0.61124	0.63446	0.54635
GO:0019359	nicotinamide nucleotide biosynthetic process	NA	NA	0.6711	NA	0.36732	0.42166	NA	NA	0.81993	NA	0.54638
GO:0019363	pyridine nucleotide biosynthetic process	NA	NA	0.6711	NA	0.36732	0.42166	NA	NA	0.81993	NA	0.54638
GO:0048585	negative regulation of response to stimulus	0.9877	0.70923	0.69516	0.00499	0.21424	0.40976	0.71391	0.66439	0.42929	0.03299	0.54684
GO:0090174	organelle membrane fusion	0.512	0.29111	0.38891	0.66166	0.59096	0.58187	0.3258	0.16167	0.64488	0.83198	0.546935
GO:0033554	cellular response to stress	0.5486	0.57558	0.54597	0.1772	0.05442	0.46691	0.65193	0.4923	0.66949	0.75148	0.547285
GO:0016476	regulation of embryonic cell shape	0.7736	0.5011	0.38906	0.6656	0.59355	0.39846	0.43728	0.3154	0.60261	0.87223	0.547325
GO:1902905	positive regulation of supramolecular fiber organization	0.5696	0.41263	0.66532	0.40449	0.44299	0.52557	0.63085	0.50046	0.66957	0.62627	0.547585
GO:0046777	protein autophosphorylation	0.8538	0.85289	0.64108	0.51971	0.20931	0.23595	0.33822	0.30051	0.58165	0.5758	0.547755
GO:0042337	cuticle development involved in chitin-based cuticle molting cycle	0.6929	0.82089	0.48018	0.30753	0.61525	0.6246	0.07576	0.91237	0.4812	0.25255	0.548225
GO:0007249	I-kappaB kinase/NF-kappaB signaling	0.5181	0.58035	0.5586	0.59499	0.4672	0.58986	0.29067	0.28255	0.8948	0.53817	0.548385
GO:0009743	response to carbohydrate	0.992	0.95084	0.53763	0.58892	0.34533	0.3203	0.49842	0.55971	0.5053	0.81493	0.54867
GO:0097320	plasma membrane tubulation	0.6331	0.50876	0.59026	0.0984	0.28358	0.29361	0.99729	0.99851	0.64774	0.09654	0.54951
GO:0070593	dendrite self-avoidance	0.7939	0.64319	0.41176	0.68907	0.20386	0.45661	0.65379	0.38819	0.40896	0.9311	0.5499
GO:0019220	regulation of phosphate metabolic process	0.929	0.77666	0.19128	0.33536	0.50717	0.59295	0.66149	0.36814	0.14527	0.74503	0.55006
GO:0051174	regulation of phosphorus metabolic process	0.929	0.77666	0.19128	0.33536	0.50717	0.59295	0.66149	0.36814	0.14527	0.74503	0.55006
GO:0034629	cellular protein complex localization	0.9441	0.37285	0.44668	0.18692	0.62908	0.6215	0.84278	0.85983	0.47901	0.43303	0.550255
GO:0009083	branched-chain amino acid catabolic process	0.6783	0.52591	NA	0.36852	0.56732	0.53396	0.63397	0.89203	NA	0.42399	0.55064
GO:0006415	translational termination	0.4377	0.8014	0.46696	0.29693	0.80653	0.34689	0.71069	0.68223	0.4823	0.61918	0.55074
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.9842	0.99264	0.08006	0.48203	0.24634	0.1845	0.66879	0.61994	0.96325	0.05928	0.550985
GO:0060964	regulation of gene silencing by miRNA	0.4541	0.46895	0.02026	0.5469	0.91496	0.6584	0.80793	0.80867	0.12935	0.55514	0.55102
GO:0017145	stem cell division	0.9426	0.59159	0.51168	0.68277	0.15467	0.03163	0.37097	0.93253	0.26213	0.65731	0.551635
GO:0007507	heart development	0.9203	0.94069	0.71452	0.57696	0.21251	0.52668	0.34945	0.50741	0.22917	0.66884	0.55182
GO:0007260	tyrosine phosphorylation of STAT protein	0.3572	0.3358	0.4247	0.8145	0.49895	0.73764	0.60479	0.4814	0.77925	0.99013	0.55187
GO:0007262	STAT protein import into nucleus	0.3572	0.3358	0.4247	0.8145	0.49895	0.73764	0.60479	0.4814	0.77925	0.99013	0.55187
GO:0060179	male mating behavior	0.5025	0.60177	0.33352	0.34791	0.81393	0.7288	0.63647	0.69842	0.31375	0.45922	0.552135
GO:0032273	positive regulation of protein polymerization	0.5544	0.40895	0.79796	0.30398	0.59973	0.19423	0.7554	0.55076	0.70599	0.27931	0.55258
GO:0035075	response to ecdysone	0.2696	0.33745	0.88046	0.51816	0.12419	0.15	0.86362	0.84211	0.6284	0.58706	0.55261
GO:0036314	response to sterol	0.2696	0.33745	0.88046	0.51816	0.12419	0.15	0.86362	0.84211	0.6284	0.58706	0.55261
GO:0034587	piRNA metabolic process	0.113	0.16571	0.59454	0.39728	0.60222	0.6452	0.5107	0.60286	0.84295	0.29715	0.55262
GO:0006875	cellular metal ion homeostasis	0.5138	0.59184	0.677	0.11683	0.20312	0.26418	0.60726	0.71064	0.65431	0.0537	0.55282
GO:0035001	"dorsal trunk growth, open tracheal system"	0.5806	0.70922	0.32433	0.52528	0.86111	0.85598	0.42229	0.49292	0.51893	0.68263	0.55294
GO:0007317	regulation of pole plasm oskar mRNA localization	0.4559	0.53089	0.24604	0.87381	0.61757	0.57506	0.26467	0.17525	0.86219	0.58037	0.552975
GO:0060281	regulation of oocyte development	0.4559	0.53089	0.24604	0.87381	0.61757	0.57506	0.26467	0.17525	0.86219	0.58037	0.552975
